39,4
33,4
30,4
27,4
25,3
24,3
24,5
22,4
24,4
24,4
23,3
22,2
19,5
18,2
22,3
26,3
33,3
40,4
49,3
55,3
57,3
61,4
63,3
63,3
65,3
66,5
66,4
57,3
46,3
41,4
34,5
32,4
33,4
30,2
30,2
29,3
27,4
29,2
29,4
27,4
27,3
26,2
28,4
29,3
28,4
30,3
30,4
35,3
40,3
46,2
51,3
58,5
59,4
62,5
63,4
63,3
64,4
65,4
64,5
62,5
58,5
53,3
48,5
44,4
39,4
36,5
33,3
31,4
30,4
30,4
30,3
31,3
29,3
31,3
31,4
31,4
30,4
29,3
29,4
30,3
30,4
29,4
30,3
32,4
31,3
30,5
31,3
31,4
31,4
32,3
30,4
32,5
31,4
30,4
30,3
31,4
31,4
31,2
30,3
32,3
33,2
33,4
34,4
34,3
34,4
34,3
36,2
36,3
36,3
37,3
39,3
39,4
38,4
39,3
38,3
40,4
40,4
41,4
40,3
39,3
40,4
41,4
40,3
41,4
41,4
40,5
41,4
41,3
42,4
42,5
42,3
41,3
42,3
41,2
41,4
42,4
41,5
42,4
42,3
42,5
41,4
42,4
42,4
42,4
43,4
42,3
42,3
43,4
43,4
42,4
43,3
43,4
41,5
41,3
43,4
41,3
42,4
43,3
43,3
42,4
44,3
42,4
43,4
43,4
42,3
43,4
44,4
43,4
43,3
44,5
43,3
44,4
45,4
44,3
44,5
44,5
44,3
45,4
46,5
43,3
44,4
44,4
44,3
44,4
43,3
45,4
44,5
44,5
45,4
45,5
44,3
44,5
45,5
45,3
44,5
45,5
45,5
44,4
44,3
44,5
44,4
43,4
45,4
44,3
43,3
42,3
45,4
44,4
43,4
45,5
43,5
44,5
44,4
45,4
44,3
44,4
45,4
44,3
44,4
45,4
44,3
45,5
44,5
45,4
43,4
46,5
44,5
45,5
44,4
46,4
44,3
46,3
45,3
45,3
46,3
45,4
45,3
46,5
45,4
44,4
44,6
44,4
44,4
44,5
45,5
44,4
45,5
43,5
45,3
46,4
45,4
45,5
44,4
44,4
44,5
45,4
44,4
45,3
44,4
45,3
44,4
44,3
45,3
46,5
45,4
45,4
45,5
45,4
45,5
45,4
46,4
44,4
47,3
45,4
44,5
45,4
45,5
46,4
46,4
45,4
45,4
45,4
46,3
46,4
45,4
46,4
46,4
45,3
46,5
47,3
46,3
46,5
46,5
45,3
46,4
45,5
45,4
46,4
46,4
46,4
46,5
46,4
46,4
46,3
45,3
45,4
46,5
46,4
44,4
45,3
45,4
44,3
46,3
44,3
46,4
47,4
47,4
45,5
45,4
44,2
45,3
44,5
45,3
46,5
46,4
44,3
47,4
47,5
47,4
48,5
48,4
48,4
48,5
46,4
46,4
45,4
46,5
47,5
46,3
47,5
46,5
45,3
46,4
45,4
45,3
45,4
45,4
44,6
45,4
46,5
46,5
46,5
45,4
46,3
46,5
45,4
47,5
47,5
46,6
47,5
46,5
45,4
46,4
47,4
45,4
45,5
46,4
46,4
46,3
46,6
46,4
47,4
47,4
46,4
45,3
45,4
45,4
45,3
44,4
45,4
46,4
46,4
46,3
48,4
45,5
46,4
46,4
45,4
46,4
45,5
46,5
46,5
45,4
47,4
46,5
47,4
47,5
46,5
47,3
47,5
47,4
47,4
47,3
46,4
46,6
46,4
46,5
46,4
46,3
46,4
45,4
45,3
46,5
46,4
44,5
44,4
45,3
45,4
45,4
43,3
43,3
42,3
43,5
42,4
42,3
43,4
42,4
42,4
42,4
42,3
42,4
42,4
42,4
42,4
42,4
43,4
41,4
41,4
43,5
43,4
43,4
43,4
42,5
42,3
42,4
42,5
43,4
43,4
42,4
44,5
43,4
44,4
44,4
44,4
44,5
44,4
43,4
44,4
42,4
43,5
43,4
44,4
44,5
44,5
43,3
44,4
44,3
44,5
44,3
44,4
44,4
44,4
44,4
46,5
45,3
43,5
45,6
44,5
44,4
46,4
44,5
43,5
46,4
45,6
45,5
45,4
44,4
45,5
46,3
45,4
44,5
45,3
43,4
45,5
45,4
45,4
44,5
46,5
45,4
45,5
44,5
46,4
45,3
46,4
47,5
46,6
46,5
48,5
48,4
46,4
46,4
46,5
46,4
47,4
46,4
47,4
45,4
46,5
46,4
47,5
46,5
46,5
46,4
46,5
47,4
46,5
46,4
46,3
46,4
48,4
48,4
47,5
48,3
47,4
46,3
47,3
46,3
46,2
47,4
45,4
45,5
47,2
45,4
48,3
49,4
51,3
51,3
53,4
55,3
56,2
58,2
58,2
61,3
59,2
60,3
62,2
62,4
63,3
63,3
62,4
63,5
62,3
59,4
56,5
55,3
55,3
52,3
47,4
40,4
35,4
28,3
26,4
25,4
23,3
25,5
23,3
23,3
23,3
23,5
24,3
24,3
25,3
26,4
26,4
27,3
24,4
27,4
29,4
34,4
41,4
47,3
54,3
58,3
60,3
61,3
62,4
63,4
64,4
62,4
58,4
53,4
45,4
36,3
30,4
28,4
25,3
24,4
25,3
25,4
23,3
25,4
25,5
24,3
25,3
25,4
26,2
27,5
30,4
37,3
44,4
50,2
54,4
57,3
60,4
60,4
61,4
61,4
62,4
58,4
51,4
44,3
37,4
32,3
30,4
28,4
26,4
27,5
25,3
24,3
25,3
26,3
26,3
26,4
25,4
24,3
26,4
28,2
32,2
43,3
52,2
58,3
61,3
62,3
63,5
65,4
65,5
64,3
60,4
51,5
43,5
34,4
28,5
25,2
27,3
24,2
22,3
18,2
17,4
17,3
19,4
18,4
19,4
22,3
26,4
36,4
46,3
52,3
56,3
58,4
61,4
61,4
62,3
61,4
50,4
45,3
37,3
31,3
29,5
28,3
27,4
26,3
24,4
25,3
25,4
24,3
24,3
26,4
26,3
26,3
29,3
35,3
44,4
53,3
59,4
62,4
63,4
64,3
66,4
65,5
66,3
61,3
50,3
40,3
33,4
28,2
26,4
25,3
24,3
25,4
25,4
25,4
25,3
25,3
26,4
27,3
27,4
28,3
28,4
31,4
38,3
47,3
56,3
60,4
62,4
63,3
65,5
66,5
67,5
67,5
62,5
56,4
48,3
38,3
32,3
29,3
27,3
25,3
24,3
24,4
24,3
25,4
25,4
25,4
26,3
26,4
27,4
28,4
31,4
36,4
45,3
51,4
57,4
59,3
62,5
63,4
64,4
65,3
66,4
66,4
60,4
51,3
41,3
34,4
31,4
28,3
28,5
27,2
26,5
24,3
23,3
23,4
26,3
25,3
25,4
26,3
26,3
26,4
28,4
29,3
33,4
40,4
49,3
57,3
62,4
65,4
65,4
65,3
67,5
68,5
69,4
64,4
56,4
47,5
36,3
31,5
30,4
27,2
24,4
24,2
25,2
27,2
26,4
26,3
26,3
28,4
28,3
26,3
28,4
29,5
32,3
39,5
44,3
53,3
60,4
63,3
65,4
65,4
67,4
68,4
69,5
67,4
58,4
51,4
41,3
35,3
30,4
29,4
29,4
29,4
27,3
27,4
26,5
28,4
27,4
30,3
29,3
29,4
29,4
31,4
30,4
30,2
33,3
34,3
39,3
43,4
48,4
54,2
58,5
62,4
65,3
66,4
65,4
65,3
66,4
67,4
69,4
68,3
62,4
55,5
45,5
37,4
32,3
29,3
26,3
23,3
21,3
20,3
21,4
21,3
22,3
20,5
23,3
21,3
22,2
23,3
23,5
25,4
26,4
30,2
38,4
46,4
53,3
58,3
62,4
63,3
63,4
66,4
66,4
64,3
60,4
50,5
40,3
33,4
29,3
26,4
24,3
21,3
22,4
22,3
23,3
24,3
24,3
24,4
25,4
26,3
26,3
26,4
27,4
26,3
26,4
31,3
31,3
35,4
42,2
46,3
51,4
53,3
57,4
58,4
58,5
58,4
59,3
58,4
57,4
55,4
53,4
50,4
46,5
40,4
36,3
34,3
33,4
34,3
34,3
34,5
33,4
33,4
32,3
31,4
32,4
32,3
31,3
33,3
34,2
33,5
32,4
32,4
33,5
33,3
31,3
32,4
32,4
31,3
33,4
32,4
33,4
32,4
33,5
33,4
32,4
33,3
32,2
33,3
34,4
33,3
33,5
32,3
33,4
33,2
32,4
32,4
32,4
34,4
33,4
32,4
32,4
34,4
33,4
33,5
32,5
34,3
33,3
32,4
33,2
31,3
34,4
34,4
32,4
35,4
33,3
34,4
34,5
33,4
33,3
33,4
34,3
34,4
33,4
34,3
33,5
33,4
34,3
34,5
34,4
32,4
32,4
35,3
34,4
34,3
33,4
34,4
32,4
34,5
35,4
33,4
33,5
34,4
34,4
33,3
34,3
33,4
35,3
34,5
33,5
33,3
33,3
33,4
34,2
35,3
33,3
33,3
33,4
33,4
34,5
34,3
35,4
34,3
34,5
32,3
35,4
34,4
33,4
33,4
33,4
33,4
34,3
33,3
34,5
34,3
33,5
34,4
34,4
34,3
34,4
34,4
34,3
34,4
34,3
33,4
34,3
34,5
35,4
34,4
35,3
35,4
34,4
34,5
34,4
36,4
34,4
34,4
34,4
34,4
34,4
35,4
34,4
34,4
34,4
35,3
34,4
34,4
34,3
33,4
35,3
35,4
33,4
34,4
35,3
33,4
34,5
34,5
34,3
34,3
34,4
34,3
34,4
34,4
34,4
34,5
35,4
34,4
34,4
35,4
34,3
34,4
33,5
33,3
34,4
34,3
33,4
33,3
35,4
35,4
33,4
35,4
33,4
34,4
34,5
34,4
35,4
33,4
35,4
33,3
36,5
34,5
33,4
33,3
34,4
33,4
33,5
34,4
35,3
35,4
34,3
34,4
36,5
37,3
37,5
38,3
41,5
41,4
44,4
45,3
45,3
46,3
45,4
47,5
47,4
48,4
46,3
45,4
45,4
43,3
43,3
41,3
42,3
41,3
40,4
40,2
38,4
37,3
37,3
34,2
33,3
30,4
31,4
31,4
28,3
28,3
30,3
28,4
29,4
28,4
27,3
26,3
22,4
25,4
24,2
22,4
24,2
22,4
21,2
23,3
22,2
22,3
22,3
22,4
24,2
23,3
24,3
26,2
25,4
26,4
27,5
26,5
26,2
28,4
27,4
27,3
27,4
26,5
25,3
25,3
26,2
27,4
27,3
26,2
23,4
16,3
7,3
5,2
6,2
6,3
7,5
6,5
7,3
17,4
15,3
14,4
18,3
18,3
18,4
17,4
17,4
16,3
13,3
10,3
9,4
7,3
6,3
6,3
6,3
6,4
6,4
6,4
6,4
8,3
10,4
13,4
15,4
14,3
16,4
15,4
16,3
17,3
16,5
16,4
16,3
16,3
16,4
16,4
15,4
15,4
16,3
17,4
17,4
16,3
17,3
16,3
17,5
18,3
18,3
18,3
18,3
18,4
19,4
19,5
19,4
17,4
17,4
19,4
18,3
18,3
18,4
18,4
20,2
17,3
18,3
18,3
18,4
19,4
20,5
19,3
19,3
19,4
18,4
20,4
18,5
18,3
20,4
19,2
18,3
18,3
18,3
20,3
18,3
18,4
18,4
19,4
20,3
19,4
20,4
20,4
19,5
19,3
19,2
20,4
19,3
20,3
21,2
20,3
19,2
19,3
20,2
19,4
20,3
20,3
21,5
20,3
20,3
19,4
21,2
21,2
20,4
20,2
20,4
19,3
20,3
19,4
20,4
20,2
21,5
19,4
19,3
20,3
19,4
19,3
21,3
20,5
20,3
20,4
21,4
20,4
20,4
19,4
20,3
21,3
21,3
19,2
21,4
18,4
20,4
20,5
21,2
21,3
21,4
21,4
19,4
21,4
20,3
21,4
21,3
20,3
19,4
